# ----------------------------------------
# Pages for Claude
# Account: New Jersey
# Property: Business First Stop - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20230101
# End date: 20260309
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/mgmt/cma,1,1,1,0,1,0,0
/mgmt/csearch,1,2,0.5,6,3,0,0
/mgmt/deadinks,1,1,1,5,2,0,0
/mgmt/deadlink,1,1,1,0,1,0,0
/mgmt/deadurl,1,1,1,0,1,0,0
/mgmt/feature_flags,1,1,1,0,1,0,0
/mgmt/featureflags,1,1,1,5,3,0,0
/mgmt/seach,1,1,1,8,2,0,0
/mgmt/searc,1,1,1,0,1,0,0
/mgmt/userData,1,1,1,3,2,0,0
/mgmtcms,1,1,1,1,2,0,0
/minority,1,1,1,0,3,0,0
/minority and/or woman,1,1,1,3,2,0,0
/minorityand/orwomenbusinessenterprise,1,1,1,3,4,0,0
/mjbg,1,1,1,2,2,0,0
/mjbts,1,1,1,3,3,0,0
/monilab3d,1,1,1,0,1,0,0
/mvc/bussiness/ifta.htm,1,1,1,2,2,0,0
/my-account/businesses,1,1,1,4,2,0,0
/my-account/businesses/add,1,1,1,8,3,0,0
/myNewBusiness,1,1,1,4,6,0,0
/mybusiness,1,1,1,1,2,0,0
/mynewjersey,1,1,1,4,3,0,0
/na,1,1,1,1,2,0,0
/name,1,1,1,2,3,0,0
/navigater,1,1,1,34,4,0,0
/navigation/es,1,1,1,7,4,0,0
/navigator%20VIDEO,1,1,1,66,3,0,0
/navigator.business.nj.gov,1,1,1,2,5,0,0
/navigator.business.nj.gov//profile,1,1,1,0,1,0,0
/navigator.business.nj.gov//tasks/business-plan,1,1,1,404,45,0,0
/navigator.business.nj.gov//welcome,1,0,0,0,4,0,0
/navigator/onboarding,1,1,1,1,3,0,0
/navigator/pages/register-your-business,1,1,1,2,3,0,0
/new business filers,1,1,1,1,3,0,0
/new-home-builder-license,1,1,1,5,3,0,0
/new-jersey-sales-tax-return-instructions,1,1,1,0,4,0,0
/new-separation-reporting-requirements,1,1,1,0,1,0,0
/news,1,1,1,3,2,0,0
/newsletter,1,1,1,0,2,0,0
/ngbts,1,1,1,7,3,0,0
/nj-bfs-user-documents-prod.s3.us-east-1.amazonaws.com/undefined/formationDoc-1743050377752.pdf,1,1,1,8,3,0,0
/nj-reg,1,1,1,0,1,0,0
/nj.,1,1,1,5,3,0,0
/nj.vgs,1,1,1,1,3,0,0
/nj/about,1,1,1,7,3,0,0
/nj/nj/community,1,1,1,4,2,0,0
/nj/pgs,1,1,1,3,3,0,0
/njba,1,1,1,3,2,0,0
/njbar,1,1,1,9,2,0,0
/njbcs,1,1,1,5,3,0,0
/njbdf,1,1,1,0,4,0,0
/njbds.,1,1,1,51,3,0,0
/njbgj,1,1,1,23,5,0,0
/njbgr,1,1,1,2,3,0,0
"/njbgs,",1,1,1,1,2,0,0
/njbgs.gov,1,1,1,0,1,0,0
/njbgs/contactus,1,1,1,4,2,0,0
/njbgs/treasury/revenue,1,1,1,2,3,0,0
/njbgswww.nj.gov/njbgs,1,1,1,6,2,0,0
/njbigf,1,1,1,7,2,0,0
/njbiz,1,1,1,7,3,0,0
/njbps,1,1,1,3,2,0,0
/njbs.,1,1,1,4,2,0,0
/njbs/contactus,1,1,1,4,2,0,0
/njbsg,1,1,1,8,3,0,0
/njbtf,1,1,1,0,2,0,0
/njbus,1,1,1,12,3,0,0
/njbusiness-navigator,1,1,1,0,4,0,0
/njbusiness.com,1,1,1,3,4,0,0
/njbusiness/at-a-glance/index.shtml,1,1,1,0,3,0,0
/njbusiness/at-a-glance/newcompanies/,1,1,1,0,3,0,0
/njbusiness/at-a-glance/occupancy/,1,1,1,0,3,0,0
/njbusiness/at-a-glance/qualityoflife/,1,1,1,0,3,0,0
/njbusiness/at-a-glance/wages/,1,1,1,0,3,0,0
/njbusiness/bac/,1,1,1,0,3,0,0
/njbusiness/contracting/index.shtml,1,1,1,0,3,0,0
/njbusiness/contracting/learn/index.shtml,1,1,1,0,3,0,0
/njbusiness/contracting/minority/about.shtml,1,1,1,0,3,0,0
/njbusiness/contracting/sbsa/,1,1,1,0,3,0,0
/njbusiness/contracting/sbsa/index.shtml,1,1,1,0,3,0,0
/njbusiness/contracting/services/njsavi/,1,1,1,0,4,0,0
/njbusiness/contracting/statewide/paid/,1,1,1,0,3,0,0
/njbusiness/documents/constcodes,1,1,1,25,3,0,0
/njbusiness/documents/constcodes.pdf,1,1,1,4,2,0,0
/njbusiness/documents/license.pdf,1,1,1,0,1,0,0
/njbusiness/documents/licert.pdf,1,1,1,8,2,0,0
/njbusiness/economic/,1,1,1,0,3,0,0
/njbusiness/economic/implementation/growth.shtml,1,1,1,0,3,0,0
/njbusiness/financing/culture/,1,1,1,0,3,0,0
/njbusiness/financing/enviromental/sustainable.shtml,1,1,1,0,3,0,0
/njbusiness/financing/geographic/urban_transit.shtml,1,1,1,0,3,0,0
/njbusiness/financing/tax/geographic.shtml/en-en/,1,1,1,0,3,0,0
/njbusiness/financing/technology/edison.shtml,1,1,1,0,3,0,0
/njbusiness/industry/communications/index.shtml,1,1,1,0,3,0,0
/njbusiness/industry/financial/index.shtml,1,1,1,0,4,0,0
/njbusiness/industry/life/index.shtml,1,1,1,2,4,0,0
/njbusiness/license/,1,1,1,0,3,0,0
/njbusiness/licenses,1,1,1,2,4,0,0
/njbusiness/lieutenant-governor/military/,1,1,1,0,3,0,0
/njbusiness/lieutenant-governor/redtape/,1,1,1,0,3,0,0
/njbusiness/lieutenant-governor/ribbon/,1,1,1,0,3,0,0
/njbusiness/lieutenant-governor/tour/,1,1,1,0,3,0,0
/njbusiness/locationdata/,1,1,1,0,3,0,0
/njbusiness/locationdata/uez/about.shtml,1,1,1,0,3,0,0
/njbusiness/nj-partnership-for-action/,1,1,1,0,3,0,0
/njbusiness/nj-partnership-for-action/economic-wins-list/,1,1,1,0,3,0,0
/njbusiness/nj-partnership-for-action/economic-wins-list/index.shtml,1,1,1,0,3,0,0
/njbusiness/nj-partnership-for-action/ribbon-cuttings/index.shtml,1,1,1,0,3,0,0
/njbusiness/njadvantage/initiatives/approved/20071030_04edison.shtml,1,1,1,2,5,0,0
/njbusiness/njadvantage/quick_links.shtml,1,1,1,0,3,0,0
/njbusiness/pdfs/constcodes.pdf,1,1,1,7,5,0,0
/njbusiness/premierservices.shtml,1,1,1,0,3,0,0
/njbusiness/programs/,1,1,1,0,3,0,0
/njbusiness/registration/filing/,1,1,1,0,3,0,0
/njbusiness/registration/filing/disolve.shtml,1,1,1,0,3,0,0
/njbusiness/registration/notaries/,1,1,1,1,4,0,0
/njbusiness/registration/ ,1,1,1,8,5,0,0
/njbusiness/starting,1,2,0.5,39,4,0,0
/njbusiness/starting/registering/employer_responsibilities.shtml,1,1,1,0,3,0,0
/njbusiness/starting/registering/naming_your_business.shtml,1,1,1,1,4,0,0
/njbusiness/starting/registering/ywr.shtml,1,1,1,0,3,0,0
/njbusiness/tax/witholding,1,1,1,4,3,0,0
/njbusiness/testimonials/,1,1,1,0,3,0,0
/njbusiness/workforce/,1,1,1,4,5,0,0
/njbusinessregistrationcertificate.gov,1,1,1,22,8,0,0
/njbzs,1,1,1,1,3,0,0
/njcgsbgs,1,1,1,0,1,0,0
/njdbs,1,1,1,6,3,0,0
/njdep,1,1,1,5,3,0,0
/njdtf,1,1,1,1,3,0,0
/njdts,1,1,1,10,2,0,0
/njedaa,1,1,1,0,1,0,0
/njedaaa,1,1,1,0,1,0,0
/njgbs.,1,1,1,1,3,0,0
/njgvs,1,1,1,5,3,0,0
/njpbsp,1,1,1,2,5,0,0
/njpgs,1,1,1,1,3,0,0
/njsp,1,1,1,4,3,0,0
/njzip,1,1,1,2,2,0,0
/nkbgs,1,1,1,0,2,0,0
/node/1186,1,1,1,2,5,0,0
/node/284254,1,1,1,5,5,0,0
/node/289504,1,1,1,0,4,0,0
/node/289505,1,1,1,6,5,0,0
/node/3208,1,1,1,0,1,0,0
/non-navigation-pages/municipality-playbook,1,1,1,7,2,0,0
/non-navigation-pages/promote,1,1,1,1,3,0,0
/non-profit,1,1,1,10,3,0,0
/notices,1,1,1,5,2,0,0
/ns/starting/checklist,1,1,1,0,1,0,0
/nting,1,1,1,0,1,0,0
/null,1,1,1,0,1,0,0
/nur,1,1,1,4,3,0,0
/nusiness%20records,1,1,1,5,2,0,0
/nwbe,1,1,1,4,3,0,0
/nybgs,1,1,1,4,3,0,0
/oTWu1SqWDEMQRnkF7,1,1,1,0,3,0,0
/oag,1,1,1,1,3,0,0
/oag/abc,1,1,1,1,3,0,0
/oag/abce,1,1,1,0,2,0,0
/oages/register-for-taxes,1,1,1,1,4,0,0
/obj/spider-dev-cached/64c1dbde70b76f86-2e577c3a286c1c4d-1698148113-html-document,1,1,1,2,4,0,0
/old-home,1,1,1,6,5,0,0
/ome,1,1,1,2,2,0,0
/onboarding login,1,1,1,0,1,0,0
/onboarding website down and malfunctioning,1,1,1,5,3,0,0
/onboarding/page=1,1,1,1,0,2,0,0
/onboardinghttps:/ndr-efs.ne.gov/revefs/allPages/login.faces,1,1,1,0,1,0,0
/onboardinglogin,1,1,1,0,1,0,0
/online,1,1,1,6,3,0,0
/onlinetransactions/makeapayment,1,1,1,9,2,0,0
/open.business,1,1,1,2,3,0,0
/operate sales tax certificate,1,1,1,5,3,0,0
/operate-a-business,1,1,1,9,5,0,0
/operate/exit,1,1,1,2,4,0,0
/operate/search-business,1,1,1,7,3,0,0
/operate/taxes-and-annual-report,1,1,1,6,4,0,0
/operateirs.gov/forms,1,1,1,0,1,0,0
/operating,1,1,1,1,2,0,0
/optout,1,1,1,1,2,0,0
/out%20of%20state,1,1,1,6,4,0,0
/out-of-state business registrartion,1,1,1,6,5,0,0
/out-of-state-business,1,1,1,4,3,0,0
/outreach,1,1,1,238,2,0,0
/p,1,1,1,5,2,0,0
/pa Consumer Reporting Agencies,1,1,1,4,3,0,0
/paages/choose-a-business-structuree,1,1,1,15,2,0,0
/paages/mwbe,1,1,1,8,5,0,0
/paages/regoster-for-taxes,1,1,1,8,5,0,0
/pack,1,1,1,11,4,0,0
/pag,1,1,1,6,5,0,0
/page-content/develop-a-fictitious-name-or-dba-doing-business-as,1,1,1,0,4,0,0
/page-content/obtain-a-business-registration-certificate-brc,1,1,1,0,3,0,0
/page-content/register-for-an-employer-identification-number-ein,1,1,1,5,5,0,0
/page-content/test-delete,1,1,1,0,4,0,0
/page/chooseabusinessstructure,1,1,1,3,4,0,0
/page/create-a-business-plan,1,1,1,0,3,0,0
/page/mwbe,1,1,1,5,4,0,0
/page/register-,1,1,1,3,4,0,0
/page/register-for-free,1,1,1,3,5,0,0
/page/register-for-taxes,1,1,1,10,2,0,0
/pages + /filings-and-accounting,1,1,1,5,5,0,0
/pages forgot-pin,1,1,1,3,2,0,0
/pages-a-business-structure,1,1,1,38,2,0,0
/pages-certifications,1,1,1,1,2,0,0
/pages-register-your-business,1,1,1,0,3,0,0
/pages-your-business,1,1,1,0,4,0,0
/pages.choose-a-business-structure,1,1,1,4,5,0,0
/pages.mwbe,1,1,1,7,5,0,0
/pages.register-for-taxes,1,1,1,2,4,0,0
/pages.register-your-business,1,1,1,11,2,0,0
/pages.sbe,1,1,1,2,4,0,0
/pages/ out-of-state-business-registration,1,1,1,28,2,0,0
"/pages/""https://cdn.prod.website-files.com/5e31b06cb76b831258358aa7/61d672362794b03572497008_Start Ilustration.svg""",1,1,1,0,4,0,0
/pages/CHOOSES-A-ABUSINESS-STRUCTURE,1,1,1,11,2,0,0
/pages/FEES,1,1,1,0,1,0,0
/pages/M/WBE,1,1,1,4,3,0,0
/pages/adoption-agency,1,1,1,0,1,0,0
/pages/amend-a-business,1,1,1,10,6,0,0
/pages/amended,1,1,1,4,2,0,0
/pages/annual rate notice,1,1,1,0,2,0,0
/pages/annual report,1,1,1,4,3,0,0
/pages/annual reports,1,1,1,7,2,0,0
/pages/annual-reportsNew Jersey Business Record Service s,1,1,1,0,1,0,0
/pages/annualreports,1,1,1,5,3,0,0
/pages/answering%20service,1,1,1,2,2,0,0
/pages/bWFya2V0LX,1,1,1,0,4,0,0
/pages/building-peemits,1,1,1,6,4,0,0
/pages/building-permits-and-inspections permit,1,1,1,2,2,0,0
/pages/building-permits-forms,1,1,1,4,3,0,0
/pages/buisness-names,1,1,1,50,5,0,0
/pages/business -names,1,1,1,6,2,0,0
/pages/business registration,1,1,1,2,3,0,0
/pages/business-entity-records,1,1,1,0,3,0,0
/pages/business-entity-status-search,1,1,1,3,5,0,0
/pages/business-forms,1,1,1,1,6,0,0
/pages/business-names Inbox,1,1,1,8,5,0,0
/pages/business-names NJ Business.NJ.gov,1,1,1,8,3,0,0
/pages/business-names en español,1,1,1,2,3,0,0
/pages/business-names help,1,1,1,7,23,0,0
/pages/business-names hold,1,1,1,1,3,0,0
/pages/business-names registration,1,1,1,1,2,0,0
/pages/business-names',1,1,1,7,5,0,0
/pages/business-names),1,1,1,9,6,0,0
/pages/business-names.,1,1,1,10,4,0,0
/pages/business-namesbusiness.nj.gov,1,1,1,0,4,0,0
/pages/business-namescreatllc innj,1,1,1,1,2,0,0
/pages/business-nameshttps://business.nj.gov,1,1,1,10,3,0,0
/pages/business-nameslook%20up%20business%20registration,1,1,1,0,1,0,0
/pages/business-namestate of nj business look up,1,1,1,6,2,0,0
/pages/business-nj-tax,1,1,1,2,2,0,0
/pages/business-plan,1,1,1,0,3,0,0
/pages/business-preparedness/pets,1,1,1,0,3,0,0
/pages/business-preparednesshttps:/business.nj.gov,1,1,1,0,3,0,0
/pages/business-search,1,1,1,4,5,0,0
/pages/business-supporthttps://startupsavant.com/womens-business-resources-new-jersey,1,1,1,20,4,0,0
/pages/business.names,1,1,1,18,5,0,0
/pages/business/name,1,1,1,3,3,0,0
/pages/businessamendment,1,1,1,0,1,0,0
/pages/businessfilings,1,1,1,7,3,0,0
/pages/businessname,1,1,1,5,2,0,0
/pages/busness-names,1,1,1,6,3,0,0
/pages/busuiness-name-search,1,1,1,0,2,0,0
/pages/c-corporation-c-corp.,1,1,1,0,3,0,0
/pages/ceetfications,1,1,1,5,3,0,0
/pages/centifications,1,1,1,145,4,0,0
/pages/cert,1,1,1,3,4,0,0
/pages/certi,1,1,1,28,7,0,0
/pages/certifactions,1,1,1,1,3,0,0
/pages/certificate-of-good-standing,1,1,1,7,3,0,0
/pages/certificatioins,1,1,1,1,3,0,0
/pages/certifications .,1,1,1,0,4,0,0
/pages/certifications Select All,1,1,1,4,4,0,0
/pages/certifications look up,1,1,1,1,3,0,0
/pages/certifications status check,1,1,1,4,3,0,0
/pages/certifications/emerging-small-business-enterprise,1,1,1,3,2,0,0
/pages/certifications/minority-owned,1,1,1,4,2,0,0
/pages/certifications/veteran-owned,1,1,1,3,3,0,0
/pages/certificationsTier 1 certifications (refer to Section 011001),1,1,1,2,3,0,0
/pages/certificationshttps:/business.nj.gov/licensing-and-certification-guide,1,1,1,0,5,0,0
/pages/certificationshttps:/njsbdc.com,1,1,1,0,4,0,0
/pages/certificationsnjdot ces,1,1,1,0,1,0,0
/pages/certificatons,1,1,1,2,5,0,0
/pages/chooose-a-business-structure,1,1,1,7,4,0,0
/pages/choos-a-business-structure,1,1,1,2,3,0,0
/pages/choose a business structer,1,1,1,2,5,0,0
/pages/choose-,1,1,1,3,2,0,0
/pages/choose-@-busness-structure,1,1,1,15,4,0,0
/pages/choose-a business structure,1,1,1,9,5,0,0
/pages/choose-a business-structure,1,1,1,1,4,0,0
/pages/choose-a page,1,1,1,1,3,0,0
/pages/choose-a- business-stucture,1,1,1,2,2,0,0
/pages/choose-a-BUSINESS-STRUCTURE,1,1,1,8,6,0,0
/pages/choose-a-bisiness-structure,1,1,1,4,4,0,0
/pages/choose-a-buainess-structure,1,1,1,6,4,0,0
/pages/choose-a-buisness-structure,1,1,1,8,2,0,0
/pages/choose-a-busiiness-structure,1,1,1,2,4,0,0
/pages/choose-a-business--structure,1,1,1,0,2,0,0
/pages/choose-a-business-google.com,1,1,1,1,3,0,0
/pages/choose-a-business-strcture,1,1,1,8,6,0,0
/pages/choose-a-business-strocture,1,1,1,18,4,0,0
/pages/choose-a-business-structer,1,1,1,2,3,0,0
/pages/choose-a-business-structure when was this published,1,1,1,4,2,0,0
/pages/choose-a-business-structure),1,1,1,1,2,0,0
/pages/choose-a-business-structure-plan-start,1,1,1,18,4,0,0
/pages/choose-a-business-structure.com,1,1,1,0,2,0,0
/pages/choose-a-business-structure/vgs,1,1,1,7,3,0,0
/pages/choose-a-business-structure[citation:4,1,1,1,2,5,0,0
/pages/choose-a-business-structuree,1,1,1,0,1,0,0
/pages/choose-a-business-structurestep 2 business type,1,1,1,0,3,0,0
/pages/choose-a-business-strucute,1,1,1,0,1,0,0
/pages/choose-a-business-strucutre,1,1,1,1,5,0,0
/pages/choose-a-business-sturcture,1,1,1,12,3,0,0
/pages/choose-a-business=structure,1,1,1,3,2,0,0
/pages/choose-a-businnes-structure,1,1,1,7,3,0,0
/pages/choose-a-busniess-structure,1,1,1,4,4,0,0
/pages/choose-a-bussines-strucutre,1,1,1,8,3,0,0
/pages/choose-a-bussiness-structure,1,1,1,5,4,0,0
/pages/choose-a-legal-structure,1,1,1,12,2,0,0
/pages/choose-a-structre,1,1,1,6,2,0,0
/pages/choose-a..,1,1,1,0,3,0,0
/pages/choose-a0business-structure,1,1,1,2,5,0,0
/pages/choose-abusinessstructure,1,1,1,6,2,0,0
/pages/chooseabusinessstuctrue,1,1,1,6,4,0,0
/pages/chooseastructure,1,1,1,2,5,0,0
/pages/choosegeometric pattern-a-business-structure,1,1,1,2,2,0,0
/pages/chooses-a-business-structure,1,1,1,11,5,0,0
/pages/choose‐a‐business‐structure,1,1,1,2,5,0,0
/pages/chose-a,1,1,1,3,2,0,0
/pages/chose-a-business-sructure,1,1,1,0,3,0,0
/pages/ckosing-your-business,1,1,1,2,4,0,0
/pages/close-a-business,1,1,1,12,5,0,0
/pages/closing-,1,1,1,1,2,0,0
/pages/closing-=,1,1,1,0,3,0,0
/pages/closing-yor-business,1,1,1,18,3,0,0
/pages/closing-you-business,1,1,1,7,4,0,0
/pages/closing-your business,1,1,1,18,6,0,0
/pages/closing-your-,1,1,1,0,3,0,0
/pages/closing-your-busiiness,1,1,1,0,3,0,0
/pages/closing-your-busine,1,1,1,1165,5,0,0
/pages/closing-your-busine=,1,1,1,0,3,0,0
/pages/closing-your-busines,1,1,1,0,1,0,0
/pages/closing-your-business .,1,1,1,1,4,0,0
/pages/closing-your-business ONLINE,1,1,1,0,3,0,0
/pages/closing-your-business Phone No: 609-292-6400,1,1,1,3,5,0,0
/pages/closing-your-business after conversion to another state,1,1,1,14,13,0,0
/pages/closing-your-business attorney,1,1,1,3,3,0,0
/pages/closing-your-business online,1,1,1,2,3,0,0
/pages/closing-your-business sales tax account,1,1,1,1,3,0,0
/pages/closing-your-business',1,1,1,0,3,0,0
/pages/closing-your-business*,1,1,1,1,5,0,0
/pages/closing-your-business+,1,1,1,1,2,0,0
/pages/closing-your-businessSan,1,1,1,0,3,0,0
/pages/closing-your-business](https://business.nj.gov/pages/closing-your-business),1,1,1,2,4,0,0
/pages/closing-your-businesshttps://www.njportal.com/DOR/AnnualReports/Business,1,1,1,1,2,0,0
/pages/closing-your-dba,1,1,1,6,2,0,0
/pages/closing-yourbusiness,1,1,1,11,4,0,0
/pages/closing=your-,1,1,1,4,3,0,0
/pages/closinnjportal.com/DOR/BusinessFormationg-your-business,1,1,1,0,2,0,0
/pages/closong-your-business,1,1,1,7,4,0,0
/pages/contact,1,1,1,4,2,0,0
/pages/contact-us,1,1,1,2,2,0,0
/pages/contract-,1,1,1,3,3,0,0
/pages/contract-with-new-State%20of%20NJ%20MBE/WBE%20Certification,1,1,1,12,3,0,0
/pages/contract-with-new-jersey.gov,1,1,1,1,3,0,0
/pages/contract-with-new-jersey/MBE,1,1,1,5,3,0,0
/pages/contract-with-new-jersey/index.html,1,1,1,4,2,0,0
/pages/corporate-amendment,1,1,1,2,4,0,0
/pages/create,1,1,1,7,4,0,0
/pages/create-a-business-plan.,1,1,1,4,2,0,0
/pages/create-a-business-planMybenefis,1,1,1,0,1,0,0
/pages/create-a-business=,1,1,1,0,3,0,0
/pages/creating an LLC in NJ-a-business-structure,1,1,1,2,2,0,0
/pages/ecommerce,1,1,1,12,2,0,0
/pages/employer-requirementshow can you apply for retro child support,1,1,1,2,2,0,0
/pages/employer-requirementssellers,1,1,1,0,2,0,0
/pages/esbe,1,1,1,1,2,0,0
/pages/f=,1,1,1,0,3,0,0
/pages/faqs,1,1,1,1,4,0,0
/pages/fcashvistainance-your-business,1,1,1,1,2,0,0
/pages/filigs-and-accounting,1,1,1,9,5,0,0
/pages/filings-and-acco,1,1,1,2,5,0,0
/pages/filings-and-accounting FREE,1,1,1,4,3,0,0
/pages/filings-and-accounting dol,1,1,1,3,3,0,0
/pages/filings-and-accounting ein number on line,1,1,1,5,3,0,0
"/pages/filings-and-accounting&q=does new jersey have an annual filing&iid=serp.5604&boprs=nj annual filing online,new jersey annual report filing online,nj annual filing fee,new jersey annual report deadline,nj annual report filing requirements,nj annual report filing fees&ajaxreq=1",1,1,1,31,5,0,0
/pages/filings-and-accounting).,1,1,1,0,2,0,0
/pages/filings-and-accounting).[2,1,1,1,2,2,0,0
/pages/filings-and-accounting3section-1,1,1,1,6,2,0,0
/pages/filings-and-accountingOrig Date: 1981;  10/24/07EIN:        0100985709; JERSEY SHORE TOURING SOCIETY INC,1,1,1,3,5,0,0
/pages/filings-and-accountingcopy of nj annual report,1,1,1,4,3,0,0
/pages/filings-and-accountinghttps://business.nj.gov/pages/filings-and-accounting,1,1,1,19,5,0,0
/pages/filings-and-accountinglogin,1,1,1,2,2,0,0
/pages/filings-and-accountingstate of New Jersey Business Registration certificate,1,1,1,7,3,0,0
/pages/filings-and-https://www.njportal.com/DOR/BusinessNameSearch/Search/BusinessNameccounting,1,1,1,1,3,0,0
/pages/filings-andiaccounting,1,1,1,0,3,0,0
/pages/filings-angoogd-accounting,1,1,1,0,1,0,0
/pages/filings-anj.goc/labornd-accounting,1,1,1,1,3,0,0
/pages/filings-annd-accounting,1,1,1,7,4,0,0
/pages/filings-https://business.nj.gov/pages/filings-and-accounting,1,1,1,2,4,0,0
/pages/fillins-and-accounting,1,1,1,4,5,0,0
/pages/finance-your-Fishing education/conservation,1,1,1,1,4,0,0
/pages/finance-your-bus=,1,1,1,0,3,0,0
/pages/finance-your-business uez,1,1,1,2,2,0,0
/pages/finance-your-businessgoogle,1,1,1,1,3,0,0
/pages/finance/uez,1,1,1,1,2,0,0
/pages/financing,1,1,1,13,2,0,0
/pages/find business,1,1,1,2,2,0,0
/pages/find-a-business,1,1,1,2,4,0,0
/pages/find-business-information,1,1,1,5,7,0,0
/pages/find-financing-and-incentives,1,1,1,0,3,0,0
/pages/foreign-llc-registration,1,1,1,0,4,0,0
/pages/forgot-pin,1,1,1,12,5,0,0
/pages/form-a-new-jersey-limited-liability-company,1,1,1,0,3,0,0
/pages/form-file-domestic-limited-liability-company,1,1,1,0,3,0,0
/pages/go,1,1,1,5,5,0,0
/pages/goverbnment-contrcting,1,1,1,2,2,0,0
/pages/goverment,1,1,1,3,3,0,0
/pages/goverment-contracting,1,1,1,0,1,0,0
/pages/governemnt-contracting,1,1,1,3,3,0,0
/pages/government-contractin,1,1,1,0,4,0,0
/pages/government-contracting - this site also mentions how to find vendors that are winning contracts,1,1,1,6,2,0,0
/pages/government-contracting&label=wxvvCJaXxaIYEOevo8op&hn=www.googleadservices.com&frm=0&tiba=Business.NJ.gov%20%7C%20Government%20Contracting&value=0&bttype=purchase&auid=1390907008.1687273885&rfmt=3&fmt=4,1,1,1,0,3,0,0
/pages/government-contracting78,1,1,1,0,2,0,0
/pages/government-pom,1,1,1,1,2,0,0
/pages/governmentcontracting,1,1,1,7,4,0,0
/pages/grow,1,1,1,0,3,0,0
/pages/hiring-em=,1,1,1,0,3,0,0
/pages/hiring-empkoyees,1,1,1,0,3,0,0
/pages/hiring-empl=,1,1,1,0,3,0,0
/pages/hiring-employees&ref=https://www.bing.com/&hn=www.googleadservices.com&frm=0&tiba=business.nj.gov%20%7C%20hiring%20employees&auid=901263817.1688059945&rfmt=3&fmt=4,1,1,1,0,3,0,0
/pages/hiring-employeeshttps://login.microsoftonline.com/4377e284-834a-45d3-85e0-8a43ade2ec1d/oauth2/authorize,1,1,1,9,4,0,0
/pages/intellectual-property,1,1,1,0,1,0,0
/pages/license,1,1,1,4,2,0,0
/pages/license-classifications,1,1,1,10,2,0,0
/pages/licenses,1,1,1,2,4,0,0
/pages/licenses-and-certifications,1,1,1,3,4,0,0
/pages/licensing-and-certifications,1,0,0,0,2,0,0
/pages/limited-liability-company-ll,1,1,1,1,3,0,0
/pages/limited-liability-company-lnc,1,1,1,2,3,0,0
/pages/limited-liability-company/llc,1,1,1,0,3,0,0
/pages/limousine-service,1,1,1,20,2,0,0
/pages/login,1,1,1,2,3,0,0
/pages/manage-employees/pets,1,1,1,0,3,0,0
/pages/manage-registration,1,1,1,2,3,0,0
/pages/manage-your-nj-tax-center-account,1,1,1,2,4,0,0
/pages/market-y=,1,1,1,0,3,0,0
/pages/mbewbe-veteran-certification,1,1,1,2,4,0,0
/pages/mbwe,1,1,1,8,5,0,0
/pages/mebe,1,1,1,0,3,0,0
/pages/meve,1,2,0.5,3.5,5,0,0
/pages/minority-owned-business,1,1,1,7,3,0,0
/pages/minorityowned,1,1,1,20,5,0,0
/pages/mwb logo,1,1,1,3,3,0,0
/pages/mwbe https:/www.njportal.com/DOR/SBERegistry,1,1,1,0,4,0,0
/pages/mwbe/application,1,1,1,5,3,0,0
/pages/mwbe9175973913,1,1,1,6,3,0,0
/pages/mwbeN.J. Admin. Code § 17:46-1.3 - Standards of certification for minority businesses and women's businesses,1,1,1,0,2,0,0
/pages/mwbeQualifying,1,1,1,2,2,0,0
/pages/mwbeild bmw,1,0,0,0,2,0,0
/pages/mwbelisting,1,1,1,2,2,0,0
/pages/mxwbe,1,1,1,0,1,0,0
/pages/naming,1,1,1,4,2,0,0
/pages/new-hire-steps,1,1,1,3,5,0,0
/pages/nj-business-gateway,1,1,1,9,4,0,0
/pages/nj-business-record-service,1,1,1,9,4,0,0
/pages/nj-capital-access-fund,1,1,1,0,1,0,0
/pages/nj-supply-chain-and-logistics-talent-development,1,1,1,6,2,0,0
/pages/njcels,1,1,1,0,1,0,0
/pages/njgs,1,1,1,2,2,0,0
/pages/nonprofitwww.primepoint.com,1,1,1,2,2,0,0
/pages/online-services,1,1,1,6,4,0,0
/pages/operate,1,1,1,1,3,0,0
/pages/operational-reopening-resources,1,1,1,5,4,0,0
/pages/out-of state-business-registration,1,1,1,6,2,0,0
/pages/out-of-shttps://docs.google.com/spreadsheets/d/1LvTAyKzAgJ6CcFd4P-AQi7n4ZgK9pKdC/edit,1,1,1,0,1,0,0
/pages/out-of-state,1,1,1,7,3,0,0
/pages/out-of-state- business- registration,1,1,1,10,5,0,0
/pages/out-of-state-busincess-registration,1,1,1,27,4,0,0
/pages/out-of-state-business,1,1,1,2,3,0,0
/pages/out-of-state-business-authorization,1,1,1,3,3,0,0
/pages/out-of-state-business-re istration,1,1,1,0,1,0,0
/pages/out-of-state-business-registration Out-of-State Business Registration,1,1,1,8,2,0,0
/pages/out-of-state-business-registration SSN,1,1,1,3,2,0,0
/pages/out-of-state-business-registration business office,1,1,1,2,2,0,0
"/pages/out-of-state-business-registration dba agent,  letter of good standing",1,1,1,3,2,0,0
/pages/out-of-state-business-registration look up,1,1,1,2,2,0,0
/pages/out-of-state-business-registration paper form,1,1,1,2,3,0,0
/pages/out-of-state-business-registration%20,1,1,1,237,5,0,0
